거래일자,시간,지역,전력거래량(MWh)
2014-03-05,14,제주도,344.20236
2014-03-05,15,제주도,343.657306
2014-03-05,16,제주도,339.47076
2014-03-05,17,제주도,345.13933
2014-03-05,18,제주도,360.314645
2014-03-05,19,제주도,411.279108
2014-03-05,20,제주도,446.717608
2014-03-05,21,제주도,441.081
2014-03-05,22,제주도,422.098399
2014-03-05,23,제주도,415.046121
2014-03-05,24,제주도,418.284893
2014-03-06,1,제주도,382.825723
2014-03-06,2,제주도,362.475436
2014-03-06,3,제주도,349.29426
2014-03-06,4,제주도,339.528598
2014-03-06,5,제주도,339.320026
2014-03-06,6,제주도,354.231767
2014-03-06,7,제주도,376.312702
2014-03-06,8,제주도,392.246072
2014-03-06,9,제주도,380.778755
2014-03-06,10,제주도,366.878707
2014-03-06,11,제주도,367.573841
2014-03-06,12,제주도,361.443754
2014-03-06,13,제주도,337.113366
2014-03-06,14,제주도,345.335525
2014-03-06,15,제주도,345.239122
2014-03-06,16,제주도,339.548643
2014-03-06,17,제주도,346.877794
2014-03-06,18,제주도,379.097509
2014-03-06,19,제주도,423.710763
2014-03-06,20,제주도,453.714746
2014-03-06,21,제주도,446.842691
2014-03-06,22,제주도,431.901884
2014-03-06,23,제주도,430.98135
2014-03-06,24,제주도,434.618366
2014-03-07,1,제주도,399.148325
2014-03-07,2,제주도,380.435458
2014-03-07,3,제주도,361.469565
2014-03-07,4,제주도,352.168585
2014-03-07,5,제주도,350.435299
2014-03-07,6,제주도,359.563767
2014-03-07,7,제주도,377.38606
2014-03-07,8,제주도,396.647629
2014-03-07,9,제주도,400.416061
2014-03-07,10,제주도,385.650829
2014-03-07,11,제주도,382.859542
2014-03-07,12,제주도,370.309507
2014-03-07,13,제주도,343.708881
2014-03-07,14,제주도,348.557337
2014-03-07,15,제주도,343.063196
2014-03-07,16,제주도,338.661735
2014-03-07,17,제주도,347.629518
2014-03-07,18,제주도,383.76539
2014-03-07,19,제주도,429.725725
2014-03-07,20,제주도,455.874362
2014-03-07,21,제주도,441.219337
2014-03-07,22,제주도,429.698804
2014-03-07,23,제주도,430.665369
2014-03-07,24,제주도,438.712233
2014-03-08,1,제주도,418.162389
2014-03-08,2,제주도,395.055142
2014-03-08,3,제주도,377.449128
2014-03-08,4,제주도,370.79631
2014-03-08,5,제주도,373.919073
2014-03-08,6,제주도,386.804569
2014-03-08,7,제주도,396.608545
2014-03-08,8,제주도,396.765565
2014-03-08,9,제주도,363.429563
2014-03-08,10,제주도,335.363105
2014-03-08,11,제주도,339.720452
2014-03-08,12,제주도,336.544455
2014-03-08,13,제주도,316.833102
2014-03-08,14,제주도,319.036641
2014-03-08,15,제주도,321.901461
2014-03-08,16,제주도,320.638415
2014-03-08,17,제주도,330.283272
2014-03-08,18,제주도,363.308349
2014-03-08,19,제주도,408.535149
2014-03-08,20,제주도,432.822747
2014-03-08,21,제주도,427.369345
2014-03-08,22,제주도,413.483506
2014-03-08,23,제주도,423.887922
2014-03-08,24,제주도,433.681766
2014-03-09,1,제주도,405.049313
2014-03-09,2,제주도,379.193044
2014-03-09,3,제주도,360.571263
2014-03-09,4,제주도,351.925204
2014-03-09,5,제주도,356.106211
2014-03-09,6,제주도,366.764693
2014-03-09,7,제주도,378.609012
2014-03-09,8,제주도,365.88189
2014-03-09,9,제주도,320.959348
2014-03-09,10,제주도,296.181538
2014-03-09,11,제주도,305.521388
2014-03-09,12,제주도,305.631386
2014-03-09,13,제주도,295.063545
2014-03-09,14,제주도,293.630839
2014-03-09,15,제주도,290.683363
2014-03-09,16,제주도,293.30646
2014-03-09,17,제주도,305.658739
2014-03-09,18,제주도,339.735308
2014-03-09,19,제주도,385.87585
2014-03-09,20,제주도,424.305763
2014-03-09,21,제주도,427.743037
2014-03-09,22,제주도,425.415811
2014-03-09,23,제주도,433.791278
2014-03-09,24,제주도,438.299524
2014-03-10,1,제주도,408.820939
2014-03-10,2,제주도,383.069151
2014-03-10,3,제주도,368.982078
2014-03-10,4,제주도,361.139758
2014-03-10,5,제주도,367.007382
2014-03-10,6,제주도,381.87373
2014-03-10,7,제주도,407.328616
2014-03-10,8,제주도,414.803845
2014-03-10,9,제주도,400.024982
2014-03-10,10,제주도,381.873695
2014-03-10,11,제주도,385.593055
2014-03-10,12,제주도,416.912999
2014-03-10,13,제주도,360.376094
2014-03-10,14,제주도,354.895803
2014-03-10,15,제주도,351.601494
2014-03-10,16,제주도,341.417666
2014-03-10,17,제주도,344.997528
2014-03-10,18,제주도,356.951214
2014-03-10,19,제주도,411.354352
2014-03-10,20,제주도,466.912353
2014-03-10,21,제주도,467.038674
2014-03-10,22,제주도,451.7615
2014-03-10,23,제주도,451.936021
2014-03-10,24,제주도,455.415954
2014-03-11,1,제주도,419.443891
2014-03-11,2,제주도,394.846031
2014-03-11,3,제주도,374.116803
2014-03-11,4,제주도,366.561457
2014-03-11,5,제주도,373.261192
2014-03-11,6,제주도,393.796812
2014-03-11,7,제주도,414.526493
2014-03-11,8,제주도,421.797261
2014-03-11,9,제주도,391.873139
2014-03-11,10,제주도,376.996999
2014-03-11,11,제주도,373.506962
2014-03-11,12,제주도,355.576886
2014-03-11,13,제주도,332.023702
2014-03-11,14,제주도,339.234167
2014-03-11,15,제주도,336.096193
2014-03-11,16,제주도,329.899332
2014-03-11,17,제주도,333.154819
2014-03-11,18,제주도,343.671676
2014-03-11,19,제주도,391.358329
2014-03-11,20,제주도,446.640341
2014-03-11,21,제주도,432.012616
2014-03-11,22,제주도,425.098018
2014-03-11,23,제주도,419.042406
2014-03-11,24,제주도,424.221454
2014-03-12,1,제주도,389.147867
2014-03-12,2,제주도,353.738932
2014-03-12,3,제주도,327.403031
2014-03-12,4,제주도,310.499611
2014-03-12,5,제주도,311.724032
2014-03-12,6,제주도,321.711411
2014-03-12,7,제주도,339.382597
2014-03-12,8,제주도,352.011306
2014-03-12,9,제주도,368.749124
2014-03-12,10,제주도,375.827836
2014-03-12,11,제주도,375.256033
2014-03-12,12,제주도,364.221194
2014-03-12,13,제주도,349.251613
2014-03-12,14,제주도,360.227596
2014-03-12,15,제주도,370.516094
2014-03-12,16,제주도,372.01527
2014-03-12,17,제주도,385.831237
2014-03-12,18,제주도,393.506838
2014-03-12,19,제주도,400.811133
2014-03-12,20,제주도,407.544066
2014-03-12,21,제주도,397.037591
2014-03-12,22,제주도,380.997004
2014-03-12,23,제주도,378.045969
2014-03-12,24,제주도,381.170175
2014-03-13,1,제주도,343.222926
2014-03-13,2,제주도,319.861746
2014-03-13,3,제주도,305.203395
2014-03-13,4,제주도,300.866279
2014-03-13,5,제주도,311.533578
2014-03-13,6,제주도,331.07113
2014-03-13,7,제주도,350.536212
2014-03-13,8,제주도,371.905875
2014-03-13,9,제주도,374.190142
2014-03-13,10,제주도,371.462285
2014-03-13,11,제주도,374.957214
2014-03-13,12,제주도,375.372899
2014-03-13,13,제주도,356.013406
2014-03-13,14,제주도,367.358238
2014-03-13,15,제주도,366.835376
2014-03-13,16,제주도,355.688911
2014-03-13,17,제주도,365.200866
2014-03-13,18,제주도,389.805643
2014-03-13,19,제주도,436.229584
2014-03-13,20,제주도,463.110675
2014-03-13,21,제주도,446.872284
2014-03-13,22,제주도,433.58574
2014-03-13,23,제주도,434.147314
2014-03-13,24,제주도,440.450567
2014-03-14,1,제주도,403.855574
2014-03-14,2,제주도,375.288837
2014-03-14,3,제주도,356.94452
2014-03-14,4,제주도,356.768923
2014-03-14,5,제주도,363.299356
2014-03-14,6,제주도,377.975298
2014-03-14,7,제주도,399.74788
2014-03-14,8,제주도,407.320394
2014-03-14,9,제주도,388.597147
2014-03-14,10,제주도,384.867143
2014-03-14,11,제주도,383.665394
2014-03-14,12,제주도,370.857157
2014-03-14,13,제주도,349.80437
2014-03-14,14,제주도,358.338414
2014-03-14,15,제주도,351.186985
2014-03-14,16,제주도,343.873213
2014-03-14,17,제주도,345.908448
2014-03-14,18,제주도,362.718798
2014-03-14,19,제주도,406.778832
2014-03-14,20,제주도,442.443188
2014-03-14,21,제주도,448.213197
2014-03-14,22,제주도,443.427038
2014-03-14,23,제주도,448.816627
2014-03-14,24,제주도,456.692545
2014-03-15,1,제주도,422.360117
2014-03-15,2,제주도,397.933329
2014-03-15,3,제주도,382.396593
2014-03-15,4,제주도,371.287191
2014-03-15,5,제주도,376.086958
2014-03-15,6,제주도,386.443439
2014-03-15,7,제주도,396.152716
2014-03-15,8,제주도,387.670141
2014-03-15,9,제주도,346.102185
2014-03-15,10,제주도,332.334307
2014-03-15,11,제주도,332.65487
2014-03-15,12,제주도,324.590921
2014-03-15,13,제주도,319.183072
2014-03-15,14,제주도,330.388908
2014-03-15,15,제주도,322.196551
2014-03-15,16,제주도,314.532493
2014-03-15,17,제주도,317.684123
2014-03-15,18,제주도,321.415777
2014-03-15,19,제주도,358.320097
2014-03-15,20,제주도,407.43339
2014-03-15,21,제주도,409.95232
2014-03-15,22,제주도,400.487509
2014-03-15,23,제주도,406.99094
2014-03-15,24,제주도,414.575356
2014-03-16,1,제주도,378.182121
2014-03-16,2,제주도,346.746368
2014-03-16,3,제주도,331.536735
2014-03-16,4,제주도,326.431182
2014-03-16,5,제주도,332.600344
2014-03-16,6,제주도,343.596029
2014-03-16,7,제주도,356.759802
2014-03-16,8,제주도,335.821609
2014-03-16,9,제주도,290.335783
2014-03-16,10,제주도,293.457074
2014-03-16,11,제주도,310.89563
2014-03-16,12,제주도,306.784639
2014-03-16,13,제주도,297.581603
2014-03-16,14,제주도,266.99471
2014-03-16,15,제주도,260.145302
2014-03-16,16,제주도,258.364984
2014-03-16,17,제주도,263.626897
2014-03-16,18,제주도,277.049064
2014-03-16,19,제주도,319.596334
2014-03-16,20,제주도,373.212981
2014-03-16,21,제주도,381.025124
2014-03-16,22,제주도,376.331927
2014-03-16,23,제주도,380.630391
2014-03-16,24,제주도,381.589721
2014-03-17,1,제주도,343.380637
2014-03-17,2,제주도,316.21192
2014-03-17,3,제주도,297.026855
2014-03-17,4,제주도,293.507223
2014-03-17,5,제주도,299.897218
2014-03-17,6,제주도,317.884403
2014-03-17,7,제주도,344.6615
2014-03-17,8,제주도,343.330269
2014-03-17,9,제주도,321.626663
2014-03-17,10,제주도,326.240335
2014-03-17,11,제주도,342.443942
2014-03-17,12,제주도,333.348134
2014-03-17,13,제주도,323.339603
2014-03-17,14,제주도,340.961366
2014-03-17,15,제주도,360.16423
2014-03-17,16,제주도,384.149058
2014-03-17,17,제주도,357.591907
2014-03-17,18,제주도,363.813678
2014-03-17,19,제주도,369.229092
2014-03-17,20,제주도,381.808528
2014-03-17,21,제주도,376.319967
2014-03-17,22,제주도,357.902614
2014-03-17,23,제주도,354.133142
2014-03-17,24,제주도,351.484843
2014-03-18,1,제주도,315.824025
2014-03-18,2,제주도,289.881844
2014-03-18,3,제주도,271.424135
2014-03-18,4,제주도,262.837234
2014-03-18,5,제주도,269.509919
2014-03-18,6,제주도,289.163413
2014-03-18,7,제주도,315.426235
2014-03-18,8,제주도,325.548298
2014-03-18,9,제주도,313.174786
2014-03-18,10,제주도,317.59714
2014-03-18,11,제주도,347.318662
2014-03-18,12,제주도,345.812996
2014-03-18,13,제주도,331.113702
2014-03-18,14,제주도,335.264092
2014-03-18,15,제주도,320.672347
2014-03-18,16,제주도,297.317101
2014-03-18,17,제주도,308.221909
2014-03-18,18,제주도,322.742266
2014-03-18,19,제주도,326.37335
2014-03-18,20,제주도,375.467995
2014-03-18,21,제주도,374.193704
2014-03-18,22,제주도,370.910373
2014-03-18,23,제주도,376.750069
2014-03-18,24,제주도,383.782263
2014-03-19,1,제주도,340.785338
2014-03-19,2,제주도,314.688265
2014-03-19,3,제주도,300.659928
2014-03-19,4,제주도,292.933401
2014-03-19,5,제주도,284.712939
2014-03-19,6,제주도,296.255798
2014-03-19,7,제주도,316.488951
2014-03-19,8,제주도,325.92055
2014-03-19,9,제주도,314.626553
2014-03-19,10,제주도,315.506937
2014-03-19,11,제주도,337.725608
2014-03-19,12,제주도,339.810036
2014-03-19,13,제주도,300.878749
2014-03-19,14,제주도,312.008485
2014-03-19,15,제주도,318.711989
2014-03-19,16,제주도,324.044735
2014-03-19,17,제주도,326.143922
2014-03-19,18,제주도,344.263429
2014-03-19,19,제주도,359.863379
2014-03-19,20,제주도,396.03147
2014-03-19,21,제주도,391.090053
2014-03-19,22,제주도,380.151347
2014-03-19,23,제주도,382.99178
2014-03-19,24,제주도,379.597368
2014-03-20,1,제주도,342.708763
2014-03-20,2,제주도,311.980613
2014-03-20,3,제주도,297.1055
2014-03-20,4,제주도,289.124868
2014-03-20,5,제주도,289.816487
2014-03-20,6,제주도,309.218974
2014-03-20,7,제주도,330.819597
2014-03-20,8,제주도,353.212141
2014-03-20,9,제주도,370.164596
2014-03-20,10,제주도,363.844507
2014-03-20,11,제주도,384.766064
2014-03-20,12,제주도,365.340885
2014-03-20,13,제주도,345.05403
2014-03-20,14,제주도,355.62137
2014-03-20,15,제주도,339.90847
2014-03-20,16,제주도,321.674278
2014-03-20,17,제주도,328.706744
2014-03-20,18,제주도,354.175195
2014-03-20,19,제주도,401.044298
2014-03-20,20,제주도,442.148979
2014-03-20,21,제주도,428.987107
2014-03-20,22,제주도,411.526539
2014-03-20,23,제주도,410.577451
2014-03-20,24,제주도,418.866799
2014-03-21,1,제주도,384.073238
2014-03-21,2,제주도,360.463474
2014-03-21,3,제주도,343.960395
2014-03-21,4,제주도,355.467741
2014-03-21,5,제주도,361.726264
2014-03-21,6,제주도,377.283397
2014-03-21,7,제주도,385.203865
2014-03-21,8,제주도,376.141403
2014-03-21,9,제주도,352.250914
2014-03-21,10,제주도,353.850615
2014-03-21,11,제주도,393.13128
2014-03-21,12,제주도,408.586725
2014-03-21,13,제주도,357.723483
2014-03-21,14,제주도,341.27068
2014-03-21,15,제주도,340.880576
2014-03-21,16,제주도,343.824694
2014-03-21,17,제주도,330.073059
2014-03-21,18,제주도,335.23023
2014-03-21,19,제주도,380.261738
2014-03-21,20,제주도,434.309724
2014-03-21,21,제주도,436.220915
2014-03-21,22,제주도,425.640049
2014-03-21,23,제주도,432.251744
2014-03-21,24,제주도,465.864039
2014-03-22,1,제주도,432.864583
2014-03-22,2,제주도,405.607831
2014-03-22,3,제주도,389.662273
2014-03-22,4,제주도,388.02718
2014-03-22,5,제주도,388.759141
2014-03-22,6,제주도,406.625526
2014-03-22,7,제주도,418.432502
2014-03-22,8,제주도,400.188626
2014-03-22,9,제주도,341.994961
2014-03-22,10,제주도,350.441705
2014-03-22,11,제주도,355.89301
2014-03-22,12,제주도,352.035822
2014-03-22,13,제주도,302.839246
2014-03-22,14,제주도,288.285251
2014-03-22,15,제주도,284.191013
2014-03-22,16,제주도,277.312378
2014-03-22,17,제주도,279.927095
2014-03-22,18,제주도,288.303775
2014-03-22,19,제주도,335.216941
2014-03-22,20,제주도,401.04232
2014-03-22,21,제주도,408.841131
2014-03-22,22,제주도,403.667626
2014-03-22,23,제주도,411.181818
2014-03-22,24,제주도,413.368291
2014-03-23,1,제주도,380.787699
2014-03-23,2,제주도,351.742622
2014-03-23,3,제주도,335.93292
2014-03-23,4,제주도,331.709075
2014-03-23,5,제주도,335.43124
2014-03-23,6,제주도,350.021293
2014-03-23,7,제주도,358.591889
2014-03-23,8,제주도,334.564775
2014-03-23,9,제주도,283.263173
2014-03-23,10,제주도,271.471055
2014-03-23,11,제주도,274.185933
2014-03-23,12,제주도,269.146524
2014-03-23,13,제주도,263.425012
2014-03-23,14,제주도,259.737847
2014-03-23,15,제주도,255.350011
2014-03-23,16,제주도,253.749073
2014-03-23,17,제주도,257.706693
2014-03-23,18,제주도,270.941379
2014-03-23,19,제주도,315.279617
2014-03-23,20,제주도,382.407099
2014-03-23,21,제주도,396.518489
2014-03-23,22,제주도,395.741726
2014-03-23,23,제주도,394.578341
2014-03-23,24,제주도,391.003363
2014-03-24,1,제주도,361.477939
2014-03-24,2,제주도,340.326495
2014-03-24,3,제주도,324.270015
2014-03-24,4,제주도,318.01554
2014-03-24,5,제주도,319.342329
2014-03-24,6,제주도,332.61791
2014-03-24,7,제주도,349.424943
2014-03-24,8,제주도,349.985674
2014-03-24,9,제주도,328.998212
2014-03-24,10,제주도,328.039178
2014-03-24,11,제주도,328.895782
2014-03-24,12,제주도,322.340848
2014-03-24,13,제주도,297.954292
2014-03-24,14,제주도,306.780984
2014-03-24,15,제주도,303.375492
2014-03-24,16,제주도,301.039736
2014-03-24,17,제주도,303.120275
2014-03-24,18,제주도,317.404168
2014-03-24,19,제주도,339.531857
2014-03-24,20,제주도,376.073459
2014-03-24,21,제주도,376.098002
2014-03-24,22,제주도,364.418468
2014-03-24,23,제주도,363.526786
2014-03-24,24,제주도,357.153874
2014-03-25,1,제주도,316.763357
2014-03-25,2,제주도,290.291539
2014-03-25,3,제주도,273.852326
2014-03-25,4,제주도,268.782513
2014-03-25,5,제주도,272.387047
2014-03-25,6,제주도,290.224023
2014-03-25,7,제주도,308.325958
2014-03-25,8,제주도,324.796646
2014-03-25,9,제주도,335.518569
2014-03-25,10,제주도,339.700345
2014-03-25,11,제주도,380.526371
2014-03-25,12,제주도,383.26172
2014-03-25,13,제주도,363.320267
2014-03-25,14,제주도,376.751171
2014-03-25,15,제주도,387.55579
2014-03-25,16,제주도,400.234254
2014-03-25,17,제주도,404.210912
2014-03-25,18,제주도,400.021501
2014-03-25,19,제주도,370.563385
2014-03-25,20,제주도,383.448008
2014-03-25,21,제주도,372.619103
2014-03-25,22,제주도,357.142707
2014-03-25,23,제주도,355.230679
2014-03-25,24,제주도,351.924963
2014-03-26,1,제주도,313.844259
2014-03-26,2,제주도,284.305609
2014-03-26,3,제주도,268.279512
2014-03-26,4,제주도,263.975115
2014-03-26,5,제주도,268.781632
2014-03-26,6,제주도,285.237438
2014-03-26,7,제주도,309.283725
2014-03-26,8,제주도,319.82545
2014-03-26,9,제주도,323.138007
2014-03-26,10,제주도,324.531473
2014-03-26,11,제주도,349.039968
2014-03-26,12,제주도,349.693731
2014-03-26,13,제주도,333.222559
2014-03-26,14,제주도,344.712615
2014-03-26,15,제주도,326.944862
2014-03-26,16,제주도,317.546585
2014-03-26,17,제주도,320.505469
2014-03-26,18,제주도,328.089798
2014-03-26,19,제주도,339.491289
2014-03-26,20,제주도,382.555129
2014-03-26,21,제주도,382.4805
2014-03-26,22,제주도,372.669345
2014-03-26,23,제주도,369.153281
2014-03-26,24,제주도,363.95428
2014-03-27,1,제주도,333.795696
2014-03-27,2,제주도,306.70654
2014-03-27,3,제주도,293.836611
2014-03-27,4,제주도,291.887081
2014-03-27,5,제주도,298.596587
2014-03-27,6,제주도,318.593696
2014-03-27,7,제주도,347.567837
2014-03-27,8,제주도,342.147451
2014-03-27,9,제주도,317.826003
2014-03-27,10,제주도,317.160155
2014-03-27,11,제주도,363.389919
2014-03-27,12,제주도,362.162655
2014-03-27,13,제주도,324.785805
2014-03-27,14,제주도,342.478039
2014-03-27,15,제주도,339.440701
2014-03-27,16,제주도,315.501899
2014-03-27,17,제주도,299.708449
2014-03-27,18,제주도,305.662894
2014-03-27,19,제주도,305.75267
2014-03-27,20,제주도,369.378626
2014-03-27,21,제주도,385.761086
2014-03-27,22,제주도,381.069682
2014-03-27,23,제주도,378.55334
2014-03-27,24,제주도,375.967761
2014-03-28,1,제주도,343.430117
2014-03-28,2,제주도,319.136734
2014-03-28,3,제주도,305.090739
2014-03-28,4,제주도,301.287092
2014-03-28,5,제주도,304.424952
2014-03-28,6,제주도,321.638212
2014-03-28,7,제주도,346.783933
2014-03-28,8,제주도,338.416541
2014-03-28,9,제주도,305.95641
2014-03-28,10,제주도,306.258757
2014-03-28,11,제주도,349.963965
2014-03-28,12,제주도,346.719137
2014-03-28,13,제주도,331.592174
2014-03-28,14,제주도,335.720394
2014-03-28,15,제주도,328.033957
2014-03-28,16,제주도,333.929742
2014-03-28,17,제주도,340.916921
2014-03-28,18,제주도,345.084584
2014-03-28,19,제주도,364.845815
2014-03-28,20,제주도,390.891376
2014-03-28,21,제주도,373.138495
2014-03-28,22,제주도,342.558389
2014-03-28,23,제주도,337.894877
2014-03-28,24,제주도,333.282136
2014-03-29,1,제주도,297.403594
2014-03-29,2,제주도,276.157067
2014-03-29,3,제주도,260.231404
2014-03-29,4,제주도,255.603908
2014-03-29,5,제주도,259.233201
2014-03-29,6,제주도,270.73597
2014-03-29,7,제주도,284.449278
2014-03-29,8,제주도,296.819988
2014-03-29,9,제주도,313.882639
2014-03-29,10,제주도,312.354296
2014-03-29,11,제주도,317.637658
2014-03-29,12,제주도,307.329903
2014-03-29,13,제주도,305.287079
2014-03-29,14,제주도,304.651789
2014-03-29,15,제주도,324.382147
2014-03-29,16,제주도,333.909644
2014-03-29,17,제주도,317.323921
2014-03-29,18,제주도,320.821907
2014-03-29,19,제주도,339.063576
2014-03-29,20,제주도,357.309449
2014-03-29,21,제주도,351.653738
2014-03-29,22,제주도,339.693
2014-03-29,23,제주도,333.584771
2014-03-29,24,제주도,337.917494
2014-03-30,1,제주도,300.08345
2014-03-30,2,제주도,270.787436
2014-03-30,3,제주도,260.494179
2014-03-30,4,제주도,274.735212
2014-03-30,5,제주도,274.479485
2014-03-30,6,제주도,289.7347
2014-03-30,7,제주도,296.079585
2014-03-30,8,제주도,282.557845
2014-03-30,9,제주도,269.991783
2014-03-30,10,제주도,275.160191
2014-03-30,11,제주도,278.729692
2014-03-30,12,제주도,274.844143
2014-03-30,13,제주도,267.544598
2014-03-30,14,제주도,263.390737
2014-03-30,15,제주도,259.097549
2014-03-30,16,제주도,258.420587
2014-03-30,17,제주도,261.57597
2014-03-30,18,제주도,265.172327
2014-03-30,19,제주도,302.375536
2014-03-30,20,제주도,360.62454
2014-03-30,21,제주도,374.517688
2014-03-30,22,제주도,369.00587
2014-03-30,23,제주도,367.221362
2014-03-30,24,제주도,367.266568
2014-03-31,1,제주도,327.16524
2014-03-31,2,제주도,309.930838
2014-03-31,3,제주도,294.114577
2014-03-31,4,제주도,283.735518
2014-03-31,5,제주도,283.304832
2014-03-31,6,제주도,290.981612
2014-03-31,7,제주도,313.0271
2014-03-31,8,제주도,330.563034
2014-03-31,9,제주도,340.820642
2014-03-31,10,제주도,321.931884
2014-03-31,11,제주도,319.603825
2014-03-31,12,제주도,312.126959
2014-03-31,13,제주도,290.627141
2014-03-31,14,제주도,299.526402
2014-03-31,15,제주도,296.450348
2014-03-31,16,제주도,290.886623
2014-03-31,17,제주도,290.1619
2014-03-31,18,제주도,294.906733
2014-03-31,19,제주도,316.736144
2014-03-31,20,제주도,371.735696
2014-03-31,21,제주도,386.643528
2014-03-31,22,제주도,378.103092
2014-03-31,23,제주도,373.872397
2014-03-31,24,제주도,370.316748
2014-04-01,1,제주도,329.279472
2014-04-01,2,제주도,303.125344
2014-04-01,3,제주도,286.84234
2014-04-01,4,제주도,282.280388
2014-04-01,5,제주도,283.933984
2014-04-01,6,제주도,301.637712
2014-04-01,7,제주도,324.251665
2014-04-01,8,제주도,314.726687
2014-04-01,9,제주도,293.493524
2014-04-01,10,제주도,302.720751
2014-04-01,11,제주도,305.521292
2014-04-01,12,제주도,300.395801
2014-04-01,13,제주도,283.509277
2014-04-01,14,제주도,290.570855
2014-04-01,15,제주도,287.994407
2014-04-01,16,제주도,283.139348
2014-04-01,17,제주도,283.829465
2014-04-01,18,제주도,289.298284
2014-04-01,19,제주도,309.358605
2014-04-01,20,제주도,365.567627
2014-04-01,21,제주도,377.113378
2014-04-01,22,제주도,375.267576
2014-04-01,23,제주도,378.945499
2014-04-01,24,제주도,381.329331
2014-04-02,1,제주도,366.549827
2014-04-02,2,제주도,339.691593
2014-04-02,3,제주도,328.61774
2014-04-02,4,제주도,324.854254
2014-04-02,5,제주도,331.069826
2014-04-02,6,제주도,349.6292
2014-04-02,7,제주도,370.506447
2014-04-02,8,제주도,351.475077
2014-04-02,9,제주도,334.690485
2014-04-02,10,제주도,339.453787
2014-04-02,11,제주도,343.23547
2014-04-02,12,제주도,339.952111
2014-04-02,13,제주도,322.460429
2014-04-02,14,제주도,329.154693
2014-04-02,15,제주도,322.134393
2014-04-02,16,제주도,281.354408
2014-04-02,17,제주도,281.575853
2014-04-02,18,제주도,283.471825
2014-04-02,19,제주도,308.286608
2014-04-02,20,제주도,371.940072
2014-04-02,21,제주도,386.728555
2014-04-02,22,제주도,378.883324
2014-04-02,23,제주도,376.655226
2014-04-02,24,제주도,375.407282
2014-04-03,1,제주도,338.57448
2014-04-03,2,제주도,308.689965
2014-04-03,3,제주도,287.268199
2014-04-03,4,제주도,276.425316
2014-04-03,5,제주도,284.413338
2014-04-03,6,제주도,297.400853
2014-04-03,7,제주도,309.644239
2014-04-03,8,제주도,309.320849
2014-04-03,9,제주도,297.130681
2014-04-03,10,제주도,296.392693
2014-04-03,11,제주도,299.139638
2014-04-03,12,제주도,295.104714
2014-04-03,13,제주도,289.175844
2014-04-03,14,제주도,314.467288
2014-04-03,15,제주도,312.880552
2014-04-03,16,제주도,309.499402
2014-04-03,17,제주도,321.495516
2014-04-03,18,제주도,332.881298
2014-04-03,19,제주도,349.214892
2014-04-03,20,제주도,378.222482
2014-04-03,21,제주도,384.819976
2014-04-03,22,제주도,380.516545
2014-04-03,23,제주도,383.012056
2014-04-03,24,제주도,386.198942
2014-04-04,1,제주도,361.88392
2014-04-04,2,제주도,375.368586
2014-04-04,3,제주도,361.606269
2014-04-04,4,제주도,354.936884
2014-04-04,5,제주도,360.181676
2014-04-04,6,제주도,376.650823
2014-04-04,7,제주도,379.808973
2014-04-04,8,제주도,362.465556
2014-04-04,9,제주도,335.98267
2014-04-04,10,제주도,338.052379
2014-04-04,11,제주도,316.72262
2014-04-04,12,제주도,306.120835
2014-04-04,13,제주도,306.115447
2014-04-04,14,제주도,311.661344
2014-04-04,15,제주도,314.41868
2014-04-04,16,제주도,308.864061
2014-04-04,17,제주도,307.068741
2014-04-04,18,제주도,296.772985
2014-04-04,19,제주도,331.072305
2014-04-04,20,제주도,399.230402
2014-04-04,21,제주도,410.415977
2014-04-04,22,제주도,407.767392
2014-04-04,23,제주도,414.44762
2014-04-04,24,제주도,404.999479
2014-04-05,1,제주도,374.580842
2014-04-05,2,제주도,345.989834
2014-04-05,3,제주도,327.204623
2014-04-05,4,제주도,314.282088
2014-04-05,5,제주도,310.450526
2014-04-05,6,제주도,315.310473
2014-04-05,7,제주도,320.808292
2014-04-05,8,제주도,316.4219
2014-04-05,9,제주도,305.625356
2014-04-05,10,제주도,290.40801
2014-04-05,11,제주도,300.309467
2014-04-05,12,제주도,294.814266
2014-04-05,13,제주도,288.892968
2014-04-05,14,제주도,289.659692
2014-04-05,15,제주도,292.495381
2014-04-05,16,제주도,297.978021
2014-04-05,17,제주도,297.230035
2014-04-05,18,제주도,309.582827
2014-04-05,19,제주도,359.271008
2014-04-05,20,제주도,413.17309
2014-04-05,21,제주도,416.833415
2014-04-05,22,제주도,404.98925
2014-04-05,23,제주도,407.173517
2014-04-05,24,제주도,411.240033
2014-04-06,1,제주도,378.551759
2014-04-06,2,제주도,353.209022
2014-04-06,3,제주도,335.924215
2014-04-06,4,제주도,330.37706
2014-04-06,5,제주도,332.187625
2014-04-06,6,제주도,341.492011
2014-04-06,7,제주도,345.930958
2014-04-06,8,제주도,318.563071
2014-04-06,9,제주도,297.679532
2014-04-06,10,제주도,299.31488
2014-04-06,11,제주도,309.086576
2014-04-06,12,제주도,304.332486
2014-04-06,13,제주도,298.437637
2014-04-06,14,제주도,296.968428
2014-04-06,15,제주도,285.943702
2014-04-06,16,제주도,281.016992
2014-04-06,17,제주도,277.291318
2014-04-06,18,제주도,275.995778
2014-04-06,19,제주도,309.471023
2014-04-06,20,제주도,372.971327
2014-04-06,21,제주도,394.480178
