date,base_population,air_arrival,air_departure,ferry_arrival,ferry_departure,total_arrival,total_departure,net_flow,tourist_stock,estimated_population,data_source
2016-08-17,620817,41772,50914,2666,3250,44438,54164,-9726,149141,769958,HTML
2016-08-18,620817,42968,49956,2743,3189,45711,53145,-7434,141707,762524,HTML
2016-08-19,620817,45731,47489,2919,3031,48650,50520,-1870,139837,760654,HTML
2016-08-20,620817,46757,44908,2985,2866,49742,47774,1968,141804,762621,HTML
2016-08-21,620817,50482,44422,3222,2835,53704,47257,6447,148251,769068,HTML
2016-08-22,620817,45591,45514,2910,2905,48501,48419,82,148333,769150,HTML
2016-08-23,620817,45805,46988,2924,2999,48729,49987,-1258,147075,767892,HTML
2016-08-24,620817,49081,47572,3133,3036,52214,50608,1606,148681,769498,HTML
2016-08-25,620817,49334,47088,3149,3006,52483,50094,2389,151070,771887,HTML
2016-08-26,620817,43529,47402,2778,3026,46307,50428,-4121,146949,767766,HTML
2016-08-27,620817,46394,47585,2961,3037,49355,50622,-1267,145682,766499,HTML
2016-08-28,620817,44865,47185,2864,3012,47729,50197,-2468,143214,764031,HTML
2016-08-29,620817,41869,46095,2672,2942,44541,49037,-4496,138718,759535,HTML
2016-08-30,620817,33936,45280,2166,2890,36102,48170,-12068,126649,747466,HTML
2016-08-31,620817,33939,43195,2166,2757,36105,45952,-9847,116802,737619,HTML
2016-09-01,620817,41960,40145,2678,2562,44638,42707,1931,118734,739551,HTML
2016-09-02,620817,42823,37419,2733,2388,45556,39807,5749,124483,745300,HTML
2016-09-03,620817,46198,37624,2949,2402,49147,40026,9121,133603,754420,HTML
2016-09-04,620817,40111,40193,2560,2565,42671,42758,-87,133516,754333,HTML
2016-09-05,620817,39807,42335,2541,2702,42348,45037,-2689,130828,751645,HTML
2016-09-06,620817,37024,42938,2363,2741,39387,45679,-6292,124536,745353,HTML
2016-09-07,620817,33512,41215,2139,2631,35651,43846,-8195,116341,737158,HTML
2016-09-08,620817,37585,39182,2399,2501,39984,41683,-1699,114642,735459,HTML
2016-09-09,620817,37097,37067,2368,2366,39465,39433,32,114674,735491,HTML
2016-09-10,620817,45044,36221,2875,2312,47919,38533,9386,124061,744878,HTML
2016-09-11,620817,38472,37338,2456,2383,40928,39721,1207,125267,746084,HTML
2016-09-12,620817,36949,38960,2358,2487,39307,41447,-2140,123127,743944,HTML
2016-09-13,620817,53175,40256,3394,2570,56569,42826,13743,136870,757687,HTML
2016-09-14,620817,49905,40739,3185,2600,53090,43339,9751,146621,767438,HTML
2016-09-15,620817,49556,43415,3163,2771,52719,46186,6533,153154,773971,HTML
2016-09-16,620817,41513,47280,2650,3018,44163,50298,-6135,147020,767837,HTML
2016-09-17,620817,41386,48337,2642,3085,44028,51422,-7394,139625,760442,HTML
2016-09-18,620817,38125,47160,2434,3010,40559,50170,-9611,130014,750831,HTML
2016-09-19,620817,32488,43591,2074,2782,34562,46373,-11811,118204,739021,HTML
2016-09-20,620817,38503,40523,2458,2587,40961,43110,-2149,116054,736871,HTML
2016-09-21,620817,41011,37745,2618,2409,43629,40154,3475,119529,740346,HTML
2016-09-22,620817,50357,36861,3214,2353,53571,39214,14357,133886,754703,HTML
2016-09-23,620817,44846,39075,2862,2494,47708,41569,6139,140025,760842,HTML
2016-09-24,620817,45766,42377,2921,2705,48687,45082,3605,143630,764447,HTML
2016-09-25,620817,46534,45465,2970,2902,49504,48367,1137,144766,765583,HTML
2016-09-26,620817,43455,45963,2774,2934,46229,48897,-2668,142098,762915,HTML
2016-09-27,620817,42504,46002,2713,2936,45217,48938,-3721,138377,759194,HTML
2016-09-28,620817,37959,45039,2423,2875,40382,47914,-7532,130846,751663,HTML
2016-09-29,620817,42719,43514,2727,2778,45446,46292,-846,129999,750816,HTML
2016-09-30,620817,48337,41982,3085,2680,51422,44662,6760,136759,757576,HTML
2016-10-01,620817,58886,41646,3759,2658,62645,44304,18341,155101,775918,HTML
2016-10-02,620817,45059,44767,2876,2857,47935,47624,311,155411,776228,HTML
2016-10-03,620817,47079,48485,3005,3095,50084,51580,-1496,153915,774732,HTML
2016-10-04,620817,35508,50522,2266,3225,37774,53747,-15973,137943,758760,HTML
2016-10-05,620817,29842,47702,1905,3045,31747,50747,-19000,118943,739760,HTML
2016-10-06,620817,44713,43239,2854,2760,47567,45999,1568,120511,741328,HTML
2016-10-07,620817,43875,38282,2801,2444,46676,40725,5951,126462,747279,HTML
2016-10-08,620817,42872,37820,2736,2414,45608,40234,5374,131836,752653,HTML
2016-10-09,620817,42853,40425,2735,2580,45588,43005,2583,134419,755236,HTML
2016-10-10,620817,44405,42286,2834,2699,47239,44985,2254,136672,757489,HTML
2016-10-11,620817,43111,43405,2752,2771,45863,46176,-313,136360,757177,HTML
2016-10-12,620817,43195,43373,2757,2768,45952,46141,-189,136171,756988,HTML
2016-10-13,620817,45697,43497,2917,2776,48614,46273,2341,138512,759329,HTML
2016-10-14,620817,46900,43624,2994,2784,49894,46408,3486,141998,762815,HTML
2016-10-15,620817,43606,44296,2783,2827,46389,47123,-734,141264,762081,HTML
2016-10-16,620817,41965,45030,2679,2874,44644,47904,-3260,138004,758821,HTML
2016-10-17,620817,44408,44972,2835,2871,47243,47843,-600,137405,758222,HTML
2016-10-18,620817,46819,44144,2988,2818,49807,46962,2845,140250,761067,HTML
2016-10-19,620817,44189,43883,2821,2801,47010,46684,326,140576,761393,HTML
2016-10-20,620817,45973,44421,2934,2835,48907,47256,1651,142227,763044,HTML
2016-10-21,620817,46620,45110,2976,2879,49596,47989,1607,143835,764652,HTML
2016-10-22,620817,43238,45426,2760,2900,45998,48326,-2328,141507,762324,HTML
2016-10-23,620817,44532,45589,2842,2910,47375,48499,-1124,140383,761200,HTML
2016-10-24,620817,43086,45193,2750,2885,45836,48078,-2242,138141,758958,HTML
2016-10-25,620817,42374,44497,2705,2840,45079,47337,-2258,135884,756701,HTML
2016-10-26,620817,45541,43905,2907,2802,48448,46707,1741,137624,758441,HTML
2016-10-27,620817,43703,43458,2790,2774,46493,46232,261,137885,758702,HTML
2016-10-28,620817,38573,43657,2462,2787,41035,46444,-5409,132477,753294,HTML
2016-10-29,620817,45852,43506,2927,2777,48779,46283,2496,134973,755790,HTML
2016-10-30,620817,42126,42871,2689,2736,44815,45607,-792,134181,754998,HTML
2016-10-31,620817,40882,42471,2610,2711,43492,45182,-1690,132491,753308,HTML
2016-11-01,620817,38944,42753,2486,2729,41430,45482,-4052,128439,749256,HTML
2016-11-02,620817,44443,41887,2837,2674,47280,44561,2719,131159,751976,HTML
2016-11-03,620817,41350,41500,2639,2649,43989,44149,-160,130999,751816,HTML
2016-11-04,620817,45680,41265,2916,2634,48596,43899,4697,135696,756513,HTML
2016-11-05,620817,43962,42338,2806,2702,46768,45040,1728,137424,758241,HTML
2016-11-06,620817,41971,43072,2679,2749,44650,45821,-1171,136253,757070,HTML
2016-11-07,620817,36799,43890,2349,2801,39148,46691,-7543,128709,749526,HTML
2016-11-08,620817,34227,42830,2185,2734,36412,45564,-9152,119557,740374,HTML
2016-11-09,620817,36418,40673,2325,2596,38743,43269,-4526,115031,735848,HTML
2016-11-10,620817,42506,37869,2713,2417,45219,40286,4933,119964,740781,HTML
2016-11-11,620817,45485,36891,2903,2355,48388,39246,9142,129106,749923,HTML
2016-11-12,620817,41985,38447,2680,2454,44665,40901,3764,132870,753687,HTML
2016-11-13,620817,41171,41153,2628,2627,43799,43780,19,132889,753706,HTML
2016-11-14,620817,34597,42676,2208,2724,36805,45400,-8595,124294,745111,HTML
2016-11-15,620817,31382,41794,2003,2668,33385,44462,-11077,113217,734034,HTML
2016-11-16,620817,36041,39143,2301,2498,38342,41641,-3299,109917,730734,HTML
2016-11-17,620817,42860,35991,2736,2297,45596,38288,7308,117225,738042,HTML
2016-11-18,620817,44777,35317,2858,2254,47635,37571,10064,127289,748106,HTML
2016-11-19,620817,41122,37544,2625,2396,43747,39940,3807,131097,751914,HTML
2016-11-20,620817,40307,40654,2573,2595,42880,43249,-369,130728,751545,HTML
2016-11-21,620817,34435,42159,2198,2691,36633,44850,-8217,122510,743327,HTML
2016-11-22,620817,32175,41154,2054,2627,34229,43781,-9552,112958,733775,HTML
2016-11-23,620817,32125,38636,2051,2466,34176,41102,-6926,106032,726849,HTML
2016-11-24,620817,37371,35482,2385,2265,39756,37747,2009,108041,728858,HTML
2016-11-25,620817,43054,33947,2748,2167,45802,36114,9688,117728,738545,HTML
2016-11-26,620817,40046,34771,2556,2219,42602,36990,5612,123340,744157,HTML
2016-11-27,620817,40141,37490,2562,2393,42703,39883,2820,126160,746977,HTML
2016-11-28,620817,31421,39781,2006,2539,33427,42320,-8893,117267,738084,HTML
2016-11-29,620817,29901,39541,1909,2524,31810,42065,-10255,107012,727829,HTML
2016-11-30,620817,28501,37209,1819,2375,30320,39584,-9264,97747,718564,HTML
2016-12-01,620817,35544,33356,2269,2129,37813,35485,2328,100075,720892,HTML
2016-12-02,620817,37479,31443,2392,2007,39871,33450,6421,106496,727313,HTML
2016-12-03,620817,35754,31732,2282,2025,38036,33757,4279,110775,731592,HTML
2016-12-04,620817,35174,34076,2245,2175,37419,36251,1168,111943,732760,HTML
2016-12-05,620817,33778,35532,2156,2268,35934,37800,-1866,110077,730894,HTML
2016-12-06,620817,29896,35735,1908,2281,31804,38016,-6212,103864,724681,HTML
2016-12-07,620817,29558,34644,1887,2211,31445,36855,-5410,98455,719272,HTML
2016-12-08,620817,36182,32862,2310,2098,38492,34960,3532,101987,722804,HTML
2016-12-09,620817,37332,31745,2383,2026,39715,33771,5944,107931,728748,HTML
2016-12-10,620817,36117,32481,2305,2073,38422,34554,3868,111799,732616,HTML
2016-12-11,620817,36853,34510,2352,2203,39205,36713,2492,114291,735108,HTML
2016-12-12,620817,31654,35973,2020,2296,33675,38269,-4594,109697,730514,HTML
2016-12-13,620817,29612,36104,1890,2305,31502,38409,-6907,102790,723607,HTML
2016-12-14,620817,30501,34730,1947,2217,32448,36947,-4499,98292,719109,HTML
2016-12-15,620817,29389,32515,1876,2075,31265,34590,-3325,94967,715784,HTML
2016-12-16,620817,34960,30945,2232,1975,37192,32920,4272,99239,720056,HTML
2016-12-17,620817,36997,30606,2361,1954,39358,32560,6798,106037,726854,HTML
2016-12-18,620817,36220,31787,2312,2029,38532,33816,4716,110753,731570,HTML
2016-12-19,620817,35944,34036,2294,2172,38238,36208,2030,112783,733600,HTML
2016-12-20,620817,34703,35529,2215,2268,36918,37797,-879,111904,732721,HTML
2016-12-21,620817,32100,36028,2049,2300,34149,38328,-4179,107725,728542,HTML
2016-12-22,620817,32887,35410,2099,2260,34986,37670,-2684,105041,725858,HTML
2016-12-23,620817,32952,34271,2103,2187,35055,36458,-1403,103638,724455,HTML
2016-12-24,620817,42433,33287,2709,2125,45142,35412,9730,113368,734185,HTML
2016-12-25,620817,35963,33882,2295,2163,38258,36045,2213,115582,736399,HTML
2016-12-26,620817,38751,35525,2473,2268,41224,37793,3431,119013,739830,HTML
2016-12-27,620817,35803,37596,2285,2400,38088,39996,-1908,117105,737922,HTML
2016-12-28,620817,41973,37637,2679,2402,44652,40039,4613,121718,742535,HTML
2016-12-29,620817,40658,38146,2595,2435,43253,40581,2672,124390,745207,HTML
2016-12-30,620817,44052,38437,2812,2453,46864,40890,5974,130364,751181,HTML
2016-12-31,620817,42212,40296,2694,2572,44906,42868,2038,132402,753219,HTML
2017-01-01,641597,38122,41439,2433,2645,40555,44084,-3529,128873,770470,HTML
2017-01-02,641597,37661,42112,2404,2688,40065,44800,-4735,124137,765734,HTML
2017-01-03,641597,38963,40946,2487,2614,41450,43560,-2110,122027,763624,HTML
2017-01-04,641597,38071,39502,2430,2521,40501,42023,-1522,120505,762102,HTML
2017-01-05,641597,37628,38575,2402,2462,40030,41037,-1007,119498,761095,HTML
2017-01-06,641597,38767,38262,2474,2442,41241,40704,537,120035,761632,HTML
2017-01-07,641597,35872,38167,2290,2436,38162,40603,-2441,117593,759190,HTML
2017-01-08,641597,37489,37959,2393,2423,39882,40382,-500,117093,758690,HTML
2017-01-09,641597,37309,37618,2381,2401,39690,40019,-329,116764,758361,HTML
2017-01-10,641597,35794,37174,2285,2373,38079,39547,-1468,115296,756893,HTML
2017-01-11,641597,36192,37079,2310,2367,38502,39446,-944,114352,755949,HTML
2017-01-12,641597,38201,36711,2438,2343,40639,39054,1585,115937,757534,HTML
2017-01-13,641597,35342,36606,2256,2337,37598,38943,-1345,114592,756189,HTML
2017-01-14,641597,41205,36641,2630,2339,43835,38980,4855,119447,761044,HTML
2017-01-15,641597,35792,37144,2285,2371,38077,39515,-1438,118009,759606,HTML
2017-01-16,641597,39726,37510,2536,2394,42262,39904,2358,120367,761964,HTML
2017-01-17,641597,36147,38231,2307,2440,38454,40671,-2217,118150,759747,HTML
2017-01-18,641597,40365,37849,2577,2416,42942,40265,2677,120827,762424,HTML
2017-01-19,641597,36967,38256,2360,2442,39327,40698,-1371,119456,761053,HTML
2017-01-20,641597,31392,37964,2004,2423,33396,40387,-6991,112465,754062,HTML
2017-01-21,641597,36775,37711,2347,2407,39122,40118,-996,111468,753065,HTML
2017-01-22,641597,33300,36151,2126,2308,35425,38459,-3034,108434,750031,HTML
2017-01-23,641597,29170,34941,1862,2230,31032,37171,-6139,102295,743892,HTML
2017-01-24,641597,32891,34088,2099,2176,34990,36264,-1274,101021,742618,HTML
2017-01-25,641597,35427,32731,2261,2089,37688,34820,2868,103889,745486,HTML
2017-01-26,641597,42145,32312,2690,2062,44835,34375,10460,114349,755946,HTML
2017-01-27,641597,48004,33747,3064,2154,51068,35901,15167,129516,771113,HTML
2017-01-28,641597,34434,37232,2198,2376,36632,39608,-2976,126541,768138,HTML
2017-01-29,641597,41755,40569,2665,2590,44420,43159,1261,127802,769399,HTML
2017-01-30,641597,36488,41557,2329,2653,38817,44210,-5393,122409,764006,HTML
2017-01-31,641597,37939,39955,2422,2550,40361,42505,-2144,120265,761862,HTML
2017-02-01,641597,35531,39218,2268,2503,37799,41721,-3922,116344,757941,HTML
2017-02-02,641597,35614,37603,2273,2400,37887,40003,-2116,114227,755824,HTML
2017-02-03,641597,39488,37196,2520,2374,42008,39570,2438,116665,758262,HTML
2017-02-04,641597,33218,36525,2120,2331,35338,38856,-3518,113147,754744,HTML
2017-02-05,641597,31543,36558,2013,2334,33556,38892,-5336,107811,749408,HTML
2017-02-06,641597,33882,35955,2163,2295,36045,38250,-2205,105606,747203,HTML
2017-02-07,641597,41151,34359,2627,2193,43778,36552,7226,112832,754429,HTML
2017-02-08,641597,30933,34218,1974,2184,32907,36402,-3495,109337,750934,HTML
2017-02-09,641597,33681,34870,2150,2226,35831,37096,-1265,108072,749669,HTML
2017-02-10,641597,32896,35435,2100,2262,34996,37697,-2701,105371,746968,HTML
2017-02-11,641597,35845,34155,2288,2180,38133,36335,1798,107169,748766,HTML
2017-02-12,641597,39948,33898,2550,2164,42498,36062,6436,113605,755202,HTML
2017-02-13,641597,43196,34300,2757,2189,45953,36489,9464,123069,764666,HTML
2017-02-14,641597,36109,36800,2305,2349,38414,39149,-735,122334,763931,HTML
2017-02-15,641597,40674,38850,2596,2480,43270,41330,1940,124274,765871,HTML
2017-02-16,641597,36778,39787,2348,2540,39126,42327,-3201,121073,762670,HTML
2017-02-17,641597,42325,39118,2702,2497,45027,41615,3412,124485,766082,HTML
2017-02-18,641597,40326,39205,2574,2502,42900,41707,1193,125678,767275,HTML
2017-02-19,641597,39082,39232,2495,2504,41577,41736,-159,125519,767116,HTML
2017-02-20,641597,42698,40226,2725,2568,45423,42794,2629,128148,769745,HTML
2017-02-21,641597,40066,40298,2557,2572,42623,42870,-247,127901,769498,HTML
2017-02-22,641597,38516,40658,2458,2595,40975,43253,-2278,125623,767220,HTML
2017-02-23,641597,38025,40662,2427,2595,40452,43257,-2805,122819,764416,HTML
2017-02-24,641597,40380,39902,2577,2547,42957,42449,508,123326,764923,HTML
2017-02-25,641597,43182,39308,2756,2509,45938,41817,4121,127447,769044,HTML
2017-02-26,641597,39081,39432,2495,2517,41576,41949,-373,127075,768672,HTML
2017-02-27,641597,34582,40293,2207,2572,36789,42865,-6076,120999,762596,HTML
2017-02-28,641597,22401,40221,1430,2567,23831,42788,-18957,102042,743639,HTML
2017-03-01,641597,29487,37238,1882,2377,31369,39615,-8246,93796,735393,HTML
2017-03-02,641597,30158,32787,1925,2093,32083,34880,-2797,90999,732596,HTML
2017-03-03,641597,35801,29053,2285,1854,38086,30907,7179,98178,739775,HTML
2017-03-04,641597,33437,29379,2134,1875,35571,31254,4317,102496,744093,HTML
2017-03-05,641597,31342,30987,2001,1978,33343,32965,378,102874,744471,HTML
2017-03-06,641597,31233,33004,1994,2107,33227,35111,-1884,100990,742587,HTML
2017-03-07,641597,26076,32838,1664,2096,27740,34934,-7194,93797,735394,HTML
2017-03-08,641597,25620,31654,1635,2020,27255,33674,-6419,87378,728975,HTML
2017-03-09,641597,32233,29625,2057,1891,34290,31516,2774,90152,731749,HTML
2017-03-10,641597,35055,28135,2238,1796,37293,29931,7362,97514,739111,HTML
2017-03-11,641597,33300,28869,2126,1843,35426,30712,4714,102228,743825,HTML
2017-03-12,641597,31827,31106,2032,1986,33859,33092,767,102995,744592,HTML
2017-03-13,641597,31211,32785,1992,2093,33203,34878,-1675,101319,742916,HTML
2017-03-14,641597,29461,32968,1881,2104,31342,35072,-3730,97590,739187,HTML
2017-03-15,641597,35333,32054,2255,2046,37588,34100,3488,101078,742675,HTML
2017-03-16,641597,34357,31518,2193,2012,36550,33530,3020,104098,745695,HTML
2017-03-17,641597,39949,32005,2550,2043,42499,34048,8451,112549,754146,HTML
2017-03-18,641597,36908,33964,2356,2168,39264,36132,3132,115681,757278,HTML
2017-03-19,641597,33446,35715,2135,2280,35581,37995,-2414,113266,754863,HTML
2017-03-20,641597,34309,36959,2190,2359,36499,39318,-2819,110448,752045,HTML
2017-03-21,641597,33248,36135,2122,2307,35370,38442,-3072,107375,748972,HTML
2017-03-22,641597,32452,34985,2071,2233,34523,37218,-2695,104681,746278,HTML
2017-03-23,641597,36046,33945,2301,2167,38347,36112,2235,106916,748513,HTML
2017-03-24,641597,37525,33561,2395,2142,39920,35703,4217,111133,752730,HTML
2017-03-25,641597,38170,34203,2436,2183,40606,36386,4220,115353,756950,HTML
2017-03-26,641597,36893,35630,2355,2274,39248,37904,1344,116697,758294,HTML
2017-03-27,641597,37363,36820,2385,2350,39748,39170,578,117275,758872,HTML
2017-03-28,641597,35837,37429,2287,2389,38124,39818,-1694,115582,757179,HTML
2017-03-29,641597,36911,37223,2356,2376,39267,39599,-332,115249,756846,HTML
2017-03-30,641597,37695,36923,2406,2357,40101,39280,821,116071,757668,HTML
2017-03-31,641597,40539,36702,2588,2343,43127,39045,4082,120153,761750,HTML
2017-04-01,641597,42794,37300,2732,2381,45525,39681,5844,125997,767594,HTML
2017-04-02,641597,40413,38573,2580,2462,42993,41035,1958,127955,769552,HTML
2017-04-03,641597,39766,40159,2538,2563,42304,42722,-418,127537,769134,HTML
2017-04-04,641597,36200,40935,2311,2613,38511,43548,-5037,122500,764097,HTML
2017-04-05,641597,35499,40318,2266,2574,37765,42892,-5127,117372,758969,HTML
2017-04-06,641597,38672,38880,2468,2482,41140,41362,-222,117151,758748,HTML
2017-04-07,641597,43002,37406,2745,2388,45747,39794,5953,123103,764700,HTML
2017-04-08,641597,42936,37609,2741,2401,45677,40010,5667,128770,770367,HTML
2017-04-09,641597,40013,39300,2554,2508,42567,41808,759,129530,771127,HTML
2017-04-10,641597,39416,41070,2516,2622,41932,43692,-1760,127770,769367,HTML
2017-04-11,641597,38581,41440,2463,2645,41044,44085,-3041,124729,766326,HTML
2017-04-12,641597,37230,40604,2376,2592,39606,43196,-3590,121139,762736,HTML
2017-04-13,641597,41875,39460,2673,2519,44548,41979,2569,123708,765305,HTML
2017-04-14,641597,43232,38883,2759,2482,45991,41365,4626,128334,769931,HTML
2017-04-15,641597,41798,39480,2668,2520,44466,42000,2466,130800,772397,HTML
2017-04-16,641597,38236,40948,2441,2614,40677,43562,-2885,127915,769512,HTML
2017-04-17,641597,39840,41502,2543,2649,42383,44151,-1768,126147,767744,HTML
2017-04-18,641597,37131,41007,2370,2617,39501,43624,-4123,122024,763621,HTML
2017-04-19,641597,38905,39738,2483,2536,41388,42275,-887,121137,762734,HTML
2017-04-20,641597,42305,38944,2700,2486,45005,41430,3575,124712,766309,HTML
2017-04-21,641597,43440,38744,2773,2473,46213,41217,4996,129708,771305,HTML
2017-04-22,641597,43302,39947,2764,2550,46066,42497,3569,133277,774874,HTML
2017-04-23,641597,39316,41491,2510,2648,41825,44139,-2314,130963,772560,HTML
2017-04-24,641597,40335,42312,2575,2701,42910,45013,-2103,128859,770456,HTML
2017-04-25,641597,37076,41936,2367,2677,39443,44613,-5170,123689,765286,HTML
2017-04-26,641597,40866,40556,2608,2589,43474,43145,329,124018,765615,HTML
