date,wti_crude,brent_crude,natural_gas,heating_oil
2023-03-28,73.19999694824219,78.6500015258789,2.0299999713897705,2.7695999145507812
2023-03-29,72.97000122070312,78.27999877929688,1.9910000562667847,2.658099889755249
2023-03-30,74.37000274658203,79.2699966430664,2.1040000915527344,2.623699903488159
2023-03-31,75.66999816894531,79.7699966430664,2.2160000801086426,2.676300048828125
2023-04-03,80.41999816894531,84.93000030517578,2.0969998836517334,2.662600040435791
2023-04-04,80.70999908447266,84.94000244140625,2.1059999465942383,2.6666998863220215
2023-04-05,80.61000061035156,84.98999786376953,2.1549999713897705,2.7309999465942383
2023-04-06,80.69999694824219,85.12000274658203,2.010999917984009,2.6605000495910645
2023-04-10,79.73999786376953,84.18000030517578,2.171999931335449,2.6814000606536865
2023-04-11,81.52999877929688,85.61000061035156,2.186000108718872,2.6682000160217285
2023-04-12,83.26000213623047,87.33000183105469,2.0929999351501465,2.7030999660491943
2023-04-13,82.16000366210938,86.08999633789062,2.006999969482422,2.672800064086914
2023-04-14,82.5199966430664,86.30999755859375,2.114000082015991,2.63919997215271
2023-04-17,80.83000183105469,84.76000213623047,2.2750000953674316,2.6147000789642334
2023-04-18,80.86000061035156,84.7699966430664,2.365999937057495,2.599900007247925
2023-04-19,79.16000366210938,83.12000274658203,2.2219998836517334,2.5576999187469482
2023-04-20,77.29000091552734,81.0999984741211,2.249000072479248,2.4948999881744385
2023-04-21,77.87000274658203,81.66000366210938,2.2330000400543213,2.488600015640259
2023-04-24,78.76000213623047,82.7300033569336,2.2730000019073486,2.5309998989105225
2023-04-25,77.06999969482422,80.7699966430664,2.306999921798706,2.4511001110076904
2023-04-26,74.30000305175781,77.69000244140625,2.117000102996826,2.372999906539917
2023-04-27,74.76000213623047,78.37000274658203,2.3550000190734863,2.3541998863220215
2023-04-28,76.77999877929688,79.54000091552734,2.4100000858306885,2.378700017929077
2023-05-01,75.66000366210938,79.30999755859375,2.318000078201294,2.3822999000549316
2023-05-02,71.66000366210938,75.31999969482422,2.2139999866485596,2.2892000675201416
2023-05-03,68.5999984741211,72.33000183105469,2.1700000762939453,2.232300043106079
2023-05-04,68.55999755859375,72.5,2.1010000705718994,2.2386999130249023
2023-05-05,71.33999633789062,75.30000305175781,2.13700008392334,2.31469988822937
2023-05-08,73.16000366210938,77.01000213623047,2.23799991607666,2.377700090408325
2023-05-09,73.70999908447266,77.44000244140625,2.2669999599456787,2.390199899673462
2023-05-10,72.55999755859375,76.41000366210938,2.190999984741211,2.393399953842163
